1350,20,105,1,1,1
1350,20,58,1,1,1
1350,20,85,1,1,1
1350,20,52,1,1,1
1350,20,68,1,1,1
1350,20,69,1,1,1
1350,20,64,1,1,1
1350,20,69,1,1,1
1350,20,66,1,1,1
1350,20,74,1,1,1
1350,20,65,1,1,1
1350,20,58,1,1,1
1350,20,59,1,1,1
1350,20,70,1,1,1
1350,20,78,1,1,1
1350,20,78,1,1,1
1350,20,58,1,1,1
1350,20,59,1,1,1
1350,20,71,1,1,1
1350,20,57,1,1,1
1350,20,65,1,1,1
1350,20,92,1,1,1
1350,20,72,1,1,1
1350,20,65,1,1,1
1350,20,90,1,1,1
1350,20,69,1,1,1
1350,20,67,1,1,1
1350,20,60,1,1,1
1350,20,67,1,1,1
1350,20,95,1,1,1
1350,20,67,1,1,1
1350,20,62,1,1,1
1350,20,77,1,1,1
1350,20,66,1,1,1
1350,20,63,1,1,1
1350,20,68,1,1,1
1350,20,62,1,1,1
1350,20,61,1,1,1
1350,20,70,1,1,1
1350,20,69,1,1,1
1350,20,80,1,1,1
1350,20,80,1,1,1
1350,20,58,1,1,1
1350,20,63,1,1,1
1350,20,62,1,1,1
1350,20,74,1,1,1
1350,20,66,1,1,1
1350,20,63,1,1,1
1350,20,81,1,1,1
1350,20,84,1,1,1
